company_name,category,website,email,all_emails,phone,address,linkedin,facebook,instagram,rating,review_count,company_size,hourly_rate,min_project,search_query,profile_url,source,engine,email_verified,score,tier,scraped_at,first_seen_at,last_seen_at,industry,tags,sub_industries,employee_count,firm_size_band,is_enterprise,tag_confidence,tag_source,region
Hello Vet,veterinary,https://www.hellovet.co.uk,info@hellovet.co.uk,info@hellovet.co.uk,+44 20 4587 1351,,https://www.linkedin.com/company/hello-vet/,https://www.facebook.com/sayhellovet,https://www.instagram.com/sayhellovet/,,,,,,healthcare/London,https://www.openstreetmap.org/node/11953603902,openstreetmap,normal_scraper,alive,47,C,2026-08-19T21:29:58.146Z,,,healthcare,healthcare,,,,false,0.95,rules,europe
LightHouse Dental London,dentist,https://london.lighthousedental.ca/,london@lighthousedental.ca,london@lighthousedental.ca,+1-519-964-8888,,https://www.linkedin.com/company/lighthouse-dental-london-dentists/,https://www.facebook.com/LightHouseDentalLondonON/,https://www.instagram.com/lighthousedentallondon,,,,,,healthcare/London,https://www.openstreetmap.org/node/13042353331,openstreetmap,normal_scraper,alive,47,C,2026-08-19T21:29:58.146Z,,,healthcare,healthcare,,,,false,0.95,rules,europe
Maxident,dentist,https://www.maxidentclinic.co.uk/,enquiries@maxidentclinic.com,enquiries@maxidentclinic.com,+44 20 8698 0491,,https://www.linkedin.com/,https://www.facebook.com/,,,,,,,healthcare/London,https://www.openstreetmap.org/way/288846685,openstreetmap,normal_scraper,alive,47,C,2026-08-19T21:29:58.146Z,,,healthcare,healthcare,,,,false,0.8999999999999999,rules,europe
International Medical Clinic,clinic,https://www.imc-healthcare.com/,katong@imc-healthcare.com,katong@imc-healthcare.com,+65 6342 4440,,https://www.linkedin.com/company/international-medical-clinic,https://www.facebook.com/IMCSG/,https://www.instagram.com/international_medical_clinic/,,,,,,healthcare/Singapore,https://www.openstreetmap.org/node/7012854485,openstreetmap,normal_scraper,alive,47,C,2026-08-19T21:32:53.299Z,,,healthcare,healthcare,,,,false,0.95,rules,southeast-asia
Plant Matter Kitchen,restaurant,https://plantmatterkitchen.com/,info@plantmatterkitchen.com,info@plantmatterkitchen.com,+1-519-660-3663,,https://www.linkedin.com/company/plant-matter-kitchen,https://www.facebook.com/PlantMatterKitchen,https://instagram.com/plantmatterkitchen,,,,,,general/London,https://www.openstreetmap.org/node/6856657768,openstreetmap,normal_scraper,alive,47,C,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Edwards Duthie Shamash,lawyer,https://www.steelandshamash.co.uk/,allinfo@edslaw.co.uk,allinfo@edslaw.co.uk,+44 20 8514 9000,,https://www.linkedin.com/company/edwards-duthie,https://www.facebook.com/edwardsduthie/,,,,,,,general/London,https://www.openstreetmap.org/node/12994648357,openstreetmap,normal_scraper,alive,47,C,2026-08-19T21:37:46.141Z,,,professional-services,professional-services,,,,false,0.7,rules,europe
Blue Lotus - Chinese Eating House,restaurant,https://www.bluelotus.com.sg/chinese-eating-house,blsc@bluelotus.com.sg,blsc@bluelotus.com.sg,+65 6339 0880,,https://www.linkedin.com/company/bluelotussg,https://www.facebook.com/bluelotussg/,http://instagram.com/bluelotus_sg,,,,,,general/Singapore,https://www.openstreetmap.org/node/7148565677,openstreetmap,normal_scraper,alive,47,C,2026-08-19T21:40:43.698Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Zia Dental Care & Aesthetics,Dental clinic,https://ziadentalcare.pk/,,,+92 300 2278863,"Service, G6, Mehran Excellency Apartment Khayaban-e-iqbal, Road, Bath Island, Karachi, 75600, Pakistan",https://pk.linkedin.com/in/zia-dental-care-8621b51b5,https://www.facebook.com/ziadentalcare/,https://www.instagram.com/ziadentalcare/,4.9,"1,270",,,,Dentists in Karachi,https://www.google.com/maps/place/Zia+Dental+Care+%26+Aesthetics/data=!4m7!3m6!1s0x3eb33dd977094077:0xf991a85dab6d0f0f!8m2!3d24.8392934!4d67.0325384!16s%2Fg%2F11jp0bs3_g!19sChIJd0AJd9k9sz4RDw9tq12okfk?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-08-19T19:27:24.389Z,,,healthcare,healthcare; beauty-wellness,beauty-wellness,,,false,0.95,rules,south-asia
Dr. Hafiz Najm Us Saqib | Dentist & Dental Clinic Karachi,Dentist,http://drhafiznajmussaqib.com/,,,+92 335 3706341,"Nawab Siddique Ali Khan Rd, Block 1 Nazimabad, Karachi, 74600, Pakistan",,,,4.9,79,,,,Dentists in Karachi,https://www.google.com/maps/place/Dr.+Hafiz+Najm+Us+Saqib+%7C+Dentist+%26+Dental+Clinic+Karachi/data=!4m7!3m6!1s0x3eb33fd140f43e33:0xe42d5468ce3f5058!8m2!3d24.9079286!4d67.0305786!16s%2Fg%2F11mw8j_w6t!19sChIJMz70QNE_sz4RWFA_zmhULeQ?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-08-19T19:27:24.389Z,,,healthcare,healthcare,,,,false,0.95,rules,south-asia
Cheezal Dental & Medical Hospital,Hospital,http://www.cheezalhospital.com/,,,+92 21 34619353,"Street 26, behind Noman Heaven, Block 15 Gulistan-e-Johar, Karachi, 75300, Pakistan",,,,4.7,58,,,,Dentists in Karachi,https://www.google.com/maps/place/Cheezal+Dental+%26+Medical+Hospital/data=!4m7!3m6!1s0x3eb338e63fc99149:0x69c7b63ad0513479!8m2!3d24.9193966!4d67.1224411!16s%2Fg%2F12hl8h562!19sChIJSZHJP-Y4sz4ReTRR0Dq2x2k?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-08-19T19:27:24.389Z,,,healthcare,healthcare,,,,false,0.95,rules,south-asia
PNS SHIFA Hospital,Military hospital,https://pnsshifa.gov.pk/,,,+92 21 48506500,"Main Korangi Rd، near Kala Pul, Clifton, Karachi, Pakistan",,,,4.1,613,,,,Hospitals in Karachi,https://www.google.com/maps/place/PNS+SHIFA+Hospital/data=!4m7!3m6!1s0x3eb33c336b94274d:0x1337411ccddfbeef!8m2!3d24.8366409!4d67.0496434!16s%2Fm%2F03c85r_!19sChIJTSeUazM8sz4R777fzRxBNxM?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-08-19T19:28:04.614Z,,,healthcare,healthcare,,,,false,0.7,rules,south-asia
Jinnah Postgraduate Medical Center (JPMC),Hospital,http://www.jpmc.edu.pk/,,,+92 21 99201300,"Rafiqui, Sarwar Shaheed Rd, Karachi Cantonment, Karachi, 75510, Pakistan",,,,4.1,642,,,,Hospitals in Karachi,https://www.google.com/maps/place/Jinnah+Postgraduate+Medical+Center+%28JPMC%29/data=!4m7!3m6!1s0x3eb33dd56ed93975:0x57ca3a148a05acb6!8m2!3d24.852176!4d67.0438841!16s%2Fm%2F02q6bhj!19sChIJdTnZbtU9sz4RtqwFihQ6ylc?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-08-19T19:28:04.614Z,,,healthcare,healthcare,,,,false,0.8999999999999999,rules,south-asia
Real Consultancy,Real estate agency,http://www.realconsultancy.tk/,,,+92 332 9091000,"Office#M-13,Mezzanine Floor, Mateen Shopper's Gallery, Tariq Rd, near Rehmania Masjid, Block 2 P.E.C.H.S., Karachi, 75400, Pakistan",,,,4.8,58,,,,Real estate agencies in Karachi,https://www.google.com/maps/place/Real+Consultancy/data=!4m7!3m6!1s0x3eb33e8f94b66e6b:0xfb8b3a7a63ac5bc3!8m2!3d24.866409!4d67.056858!16s%2Fg%2F11fy_5vksl!19sChIJa262lI8-sz4Rw1usY3o6i_s?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-08-19T19:29:22.872Z,,,professional-services,professional-services; real-estate,real-estate,,,false,0.6,rules,south-asia
AL HASSAN ESTATE & Construction Contractor one of The Best Real Estate in North Nazimabad Karachi Estate Sale Purchase Rent,Real estate agent,https://www.facebook.com/profile.php?id=61552244035423&mibextid=ZbWKwL,,,+92 333 2361433,"Rehman Canter, 5 Sir Syed Ahmed Rd, Block G North Nazimabad Town, Karachi, 74700, Pakistan",,,,4.9,66,,,,Real estate agencies in Karachi,https://www.google.com/maps/place/AL+HASSAN+ESTATE+%26+Construction+Contractor+one+of+The+Best+Real+Estate+in+North+Nazimabad+Karachi+Estate+Sale+Purchase+Rent/data=!4m7!3m6!1s0x3eb33f78910720db:0x84afbbd320731080!8m2!3d24.9345239!4d67.0473737!16s%2Fg%2F11g6mjrhqf!19sChIJ2yAHkXg_sz4RgBBzINO7r4Q?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-08-19T19:29:22.872Z,,,home-construction,home-construction; real-estate,real-estate,,,false,0.7,rules,south-asia
DH Dental Clinic,Dental clinic,http://www.dh.dental/,,,+92 322 3368251,"152 G1 Canal Rd, Block G1 Block G 1 Phase 1 Johar Town, Lahore, 54590, Pakistan",,,,4.9,79,,,,Dentists in Lahore,https://www.google.com/maps/place/DH+Dental+Clinic/data=!4m7!3m6!1s0x391903f65a493557:0xac3bd7abf4ce6153!8m2!3d31.4797571!4d74.2804939!16s%2Fg%2F11f5_hczhv!19sChIJVzVJWvYDGTkRU2HO9KvXO6w?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-08-19T19:31:27.689Z,,,healthcare,healthcare,,,,false,0.95,rules,south-asia
Saleem Memorial Hospital,Hospital,http://www.smh.org.pk/,,,+92 42 34509999,"Mohlanwal Road, opposite Green Forts 2, Satluj Block Green Forts 2, Lahore, 53710, Pakistan",,,,4.2,619,,,,Hospitals in Lahore,https://www.google.com/maps/place/Saleem+Memorial+Hospital/data=!4m7!3m6!1s0x3918fe6b04621a15:0x3cb9645afd02f344!8m2!3d31.4362956!4d74.1925846!16s%2Fg%2F11dxdd_7l8!19sChIJFRpiBGv-GDkRRPMC_VpkuTw?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-08-19T19:32:09.479Z,,,healthcare,healthcare,,,,false,0.7,rules,south-asia
Khalid Zafar Associates Corporate Lawyers,Law firm,http://www.khalidzafar.com/,,,+92 321 4475550,"180, Mamdot Block Mustafa Town, Lahore, 54000, Pakistan",,,,4.8,73,,,,Law firms in Lahore,https://www.google.com/maps/place/Khalid+Zafar+Associates+Corporate+Lawyers/data=!4m7!3m6!1s0x39190346b401544d:0x7543692cb3b378c6!8m2!3d31.4982848!4d74.276486!16s%2Fg%2F11g03wmyjv!19sChIJTVQBtEYDGTkRxnizsyxpQ3U?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-08-19T19:32:49.157Z,,,professional-services,professional-services,,,,false,0.8999999999999999,rules,south-asia
Malik Salman Mohal Law Firm,Law firm,https://advmaliksalmanmohal.com/contact,,,+92 300 5650584,"Office 121, Subhan Center, Edward Rd, Mozang Chungi, Lahore, 54000, Pakistan",,,,4.9,62,,,,Law firms in Lahore,https://www.google.com/maps/place/Malik+Salman+Mohal+Law+Firm/data=!4m7!3m6!1s0x3919030009668071:0x40766e3410ec7c05!8m2!3d31.561642!4d74.3097742!16s%2Fg%2F11z9wp630t!19sChIJcYBmCQADGTkRBXzsEDRudkA?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-08-19T19:32:49.157Z,,,professional-services,professional-services,,,,false,0.7,rules,south-asia
ARSLAN & ASSOCIATES LAW FIRM LAHORE,Law firm,http://www.aalawfirmpakistan.com/,,,+92 323 4336584,"Aiwan-i, Block J-1, Quaid-i-Azam, J Block G 1 Phase 1 Johar Town, Lahore, 54000, Pakistan",,,,4.9,68,,,,Law firms in Lahore,https://www.google.com/maps/place/ARSLAN+%26+ASSOCIATES+LAW+FIRM+LAHORE/data=!4m7!3m6!1s0x3919035b9499839b:0xc851f5306ed8cae!8m2!3d31.4751187!4d74.2792869!16s%2Fg%2F11scyfb9y1!19sChIJm4OZlFsDGTkRroztBlMfhQw?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-08-19T19:32:49.157Z,,,professional-services,professional-services,,,,false,0.7,rules,south-asia
Lodhi Real Estate,Real estate consultant,http://www.lodhirealestate.com/,,,+92 333 5574103,"Office G-12, Zamzam Mall, near The City School ( Ravi Campus, Block H-3 Block H 3 Phase 2 Johar Town, Lahore, 54782, Pakistan",,,,4.8,63,,,,Real estate agencies in Lahore,https://www.google.com/maps/place/Lodhi+Real+Estate/data=!4m7!3m6!1s0x3919037d58d44227:0xeed37f0f1976ebc6!8m2!3d31.4699857!4d74.2607139!16s%2Fg%2F11fnr7khtz!19sChIJJ0LUWH0DGTkRxut2GQ9_0-4?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-08-19T19:33:29.272Z,,,real-estate,real-estate,,,,false,0.7,rules,south-asia
The Lords International School System,Private educational institution,http://lordsschool.edu.pk/,info@lordsschool.edu.pk,info@lordsschool.edu.pk,+92 42 35760753,"84 B3, Block B3 Block B 3 Gulberg III, Lahore, 54660, Pakistan",,https://www.facebook.com/profile.php,https://www.instagram.com/lords.international.official/,,,,,,Private schools in Lahore,https://www.google.com/maps/place/The+Lords+International+School+System/data=!4m7!3m6!1s0x3919044e9d0e5ba7:0x2bdda64a248f8730!8m2!3d31.5050474!4d74.352638!16s%2Fg%2F11xfk2ygw!19sChIJp1sOnU4EGTkRMIePJEqm3Ss?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,46,C,2026-08-19T19:34:54.163Z,,,education-training,education-training,,,,false,0.7,rules,south-asia
Premier American School,Private educational institution,http://pas.edu.pk/,info@pas.edu.pk,info@pas.edu.pk,+92 335 6533500,"miles from royal palm)toward, 5 Canal Rd, jallo park Royal Garden, Lahore, 53400, Pakistan",,https://www.facebook.com/PASOFFICIALLHR,https://www.instagram.com/pasofficiallhr/,,,,,,Private schools in Lahore,https://www.google.com/maps/place/Premier+American+School/data=!4m7!3m6!1s0x39190e2aa56ed5d5:0x8ab30374372ed485!8m2!3d31.5764966!4d74.4532799!16s%2Fg%2F1pp2twl86!19sChIJ1dVupSoOGTkRhdQuN3QDs4o?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,46,C,2026-08-19T19:34:54.163Z,,,education-training,education-training,,,,false,0.7,rules,south-asia
Lahore American School,International school,https://www.las.edu.pk/,las@las.edu.pk,las@las.edu.pk,+92 42 35762406,"15 Canal Rd, Upper Mall Scheme, Lahore, Pakistan",,https://www.facebook.com/LahoreAmericanSchool/,https://www.instagram.com/lasofficial1/,,,,,,Private schools in Lahore,https://www.google.com/maps/place/Lahore+American+School/data=!4m7!3m6!1s0x391904deafbfa081:0x28c70ec99f6ae107!8m2!3d31.5470029!4d74.3533658!16s%2Fm%2F02r794p!19sChIJgaC_r94EGTkRB-Fqn8kOxyg?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,46,C,2026-08-19T19:34:54.163Z,,,education-training,education-training,,,,false,0.7,rules,south-asia
Premier Grammar School (PGS),Private educational institution,http://pgs.edu.pk/,info@pgs.edu.pk,info@pgs.edu.pk,+92 335 4002799,"PREMEIR GRAMMAR SCHOOL, ROYAL GARDEN ROAD, Canal Rd, Royal Garden, Lahore, Pakistan",,https://www.facebook.com/PGS.HBS,,,,,,,Private schools in Lahore,https://www.google.com/maps/place/Premier+Grammar+School+%28PGS%29/data=!4m7!3m6!1s0x39190e2ac95b32ab:0xa531c13dc28b17fd!8m2!3d31.5754726!4d74.4529238!16s%2Fg%2F11g9drlyy1!19sChIJqzJbySoOGTkR_ReLwj3BMaU?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,46,C,2026-08-19T19:34:54.163Z,,,education-training,education-training,,,,false,0.7,rules,south-asia
Smile Square Dental & Aesthetic Clinic Islamabad,Dental clinic,https://www.smilesquareislamabad.com/,,,+92 315 8441955,"Office No. 1 & 2, 3rd Floor, Pakland trade Center, F-7 Markaz F 7 Markaz F-7, Islamabad, 44210, Pakistan",,,,5.0,79,,,,Dentists in Islamabad,https://www.google.com/maps/place/Smile+Square+Dental+%26+Aesthetic+Clinic+Islamabad/data=!4m7!3m6!1s0x38dfbf50202b8d09:0xc1efc365cd9a4ba8!8m2!3d33.7225341!4d73.0603316!16s%2Fg%2F11yzpb808s!19sChIJCY0rIFC_3zgRqEuazWXD78E?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-08-19T19:35:35.943Z,,,healthcare,healthcare; beauty-wellness,beauty-wellness,,,false,0.95,rules,south-asia
Capital Hospital CDA Islamabad,Government hospital,https://capitalhospital.cda.gov.pk/,,,+92 51 9221334,"Street 31, G-6/2 G 6/2 G-6, Islamabad, 46000, Pakistan",,,,4.1,264,,,,Hospitals in Islamabad,https://www.google.com/maps/place/Capital+Hospital+CDA+Islamabad/data=!4m7!3m6!1s0x38dfbf85be78af81:0x778ceddcf1086451!8m2!3d33.716168!4d73.079503!16s%2Fg%2F1thq3ny8!19sChIJga94voW_3zgRUWQI8dztjHc?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-08-19T19:36:15.597Z,,,healthcare,healthcare,,,,false,0.7,rules,south-asia
"The Legal Pledge | Best Lawyer in Islamabad for Taxation, Family/Divorce & Inheritance",Law firm,https://www.thelegalpledge.com/,,,+92 313 7979078,"Office No. 2, 1st Floor, Akbar Plaza, G-10 Markaz G 10 Markaz G-10, Islamabad, 44000, Pakistan",,,,4.9,55,,,,Law firms in Islamabad,"https://www.google.com/maps/place/The+Legal+Pledge+%7C+Best+Lawyer+in+Islamabad+for+Taxation,+Family%2FDivorce+%26+Inheritance/data=!4m7!3m6!1s0x38dfbf1e52201f65:0xc8e0edf6c59ea186!8m2!3d33.6758561!4d73.0147488!16s%2Fg%2F11fktz7639!19sChIJZR8gUh6_3zgRhqGexfbt4Mg?authuser=0&hl=en&rclk=1",google_maps,normal_scraper,,46,C,2026-08-19T19:36:55.532Z,,,professional-services,professional-services,,,,false,0.95,rules,south-asia
Splendors Properties| Best real estate agency in Islamabad| top property consultants,Real estate consultant,https://splendorsproperties.com/,,,+92 333 1581620,"2nd Floor, Ginza Centre، Office # 07 Jinnah Ave, Block I G 7/2 Blue Area, Islamabad, 44000, Pakistan",,,,4.9,55,,,,Real estate agencies in Islamabad,https://www.google.com/maps/place/Splendors+Properties%7C+Best+real+estate+agency+in+Islamabad%7C+top+property+consultants/data=!4m7!3m6!1s0x38dfbf575a1304ff:0x56af9799854aaf2!8m2!3d33.7102719!4d73.0579144!16s%2Fg%2F11j_7x530k!19sChIJ_wQTWle_3zgR8qpUmHn5agU?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-08-19T19:37:34.855Z,,,real-estate,real-estate,,,,false,0.8999999999999999,rules,south-asia
Top Value Associates | Best Property Dealers,Real estate agency,https://www.topvalueassociates.com/,,,+92 336 5221225,"3rd floor, Capital Territory, markaz, F-11 Markaz F 11 Markaz F-11, Islamabad, 44000, Pakistan",,,,4.9,70,,,,Real estate agencies in Islamabad,https://www.google.com/maps/place/Top+Value+Associates+%7C+Best+Property+Dealers/data=!4m7!3m6!1s0x38dfbd468fd145c7:0x8069dfe38ac0e448!8m2!3d33.6846253!4d72.9863775!16s%2Fg%2F11vwjywm17!19sChIJx0XRj0a93zgRSOTAiuPfaYA?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-08-19T19:37:34.855Z,,,real-estate,real-estate,,,,false,0.8999999999999999,rules,south-asia
Nexus Ideas | The Best Real Estate Marketing Company Islamabad,Industrial real estate agency,https://nexusideasdevelopers.com/,,,+92 311 1777794,"Chenab center, Jinnah Ave, G-7/2 G 7/2 Blue Area, Islamabad, 44000, Pakistan",,,,4.8,64,,,,Real estate agencies in Islamabad,https://www.google.com/maps/place/Nexus+Ideas+%7C+The+Best+Real+Estate+Marketing+Company+Islamabad/data=!4m7!3m6!1s0x38dfbfed33f3b1a7:0xfdf82bfcfbd00ca1!8m2!3d33.7104232!4d73.0580229!16s%2Fg%2F11r4ls4z0b!19sChIJp7HzM-2_3zgRoQzQ-_wr-P0?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-08-19T19:37:34.855Z,,,manufacturing-industrial,manufacturing-industrial; real-estate,real-estate,,,false,0.6,rules,south-asia
Unity International School,International school,http://www.unityschool.pk/,info@unityschool.pk,info@unityschool.pk,+92 51 8442392,"Unity Lane,، Gorge Road, Bani Gala، North Bani Gala, Pakistan",,http://facebook.com/unityschoolpk,http://instagram.com/unityschoolpk,,,,,,Private schools in Islamabad,https://www.google.com/maps/place/Unity+International+School/data=!4m7!3m6!1s0x38dfc18954d1d08d:0x232732bc36163132!8m2!3d33.723518!4d73.176494!16s%2Fg%2F11bbrgnvx7!19sChIJjdDRVInB3zgRMjEWNrwyJyM?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,46,C,2026-08-19T19:38:59.496Z,,,education-training,education-training,,,,false,0.7,rules,south-asia
King's House School London- F-10 Islamabad campus,Private educational institution,https://www.kingshouseschool.edu.pk/,info@kingshouseschool.edu.pk,info@kingshouseschool.edu.pk,+92 304 2229356,"House NO, 60 Ahmed Faraz Rd, F-10/1 F 10/1 F-10, Islamabad, 04412, Pakistan",,https://www.facebook.com/khsl.pakistanchapter,https://www.instagram.com/khslahore,,,,,,Private schools in Islamabad,https://www.google.com/maps/place/King%27s+House+School+London-+F-10+Islamabad+campus/data=!4m7!3m6!1s0x38dfbf0b232313d5:0xa7e4ae32c6ef13cc!8m2!3d33.6851537!4d72.9992744!16s%2Fg%2F11t2t05g11!19sChIJ1RMjIwu_3zgRzBPvxjKu5Kc?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,46,C,2026-08-19T19:38:59.496Z,,,education-training,education-training,,,,false,0.7,rules,south-asia
SuperNova Schools College Campus,ICSE school,http://sns.edu.pk/,admin@sns.edu.pk,admin@sns.edu.pk,+92 333 5145545,"16 Nazim-ud-din Rd, F-8/1 F 8/1 F-8, Islamabad, 44000, Pakistan",,https://www.facebook.com/snscollegecampus,,,,,,,Private schools in Islamabad,https://www.google.com/maps/place/SuperNova+Schools+College+Campus/data=!4m7!3m6!1s0x38dfbe4b4fe685a9:0x969382748828f92f!8m2!3d33.7037808!4d73.0397211!16s%2Fg%2F11c57dj12w!19sChIJqYXmT0u-3zgRL_koiHSCk5Y?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,46,C,2026-08-19T19:38:59.496Z,,,education-training,education-training,,,,false,0.8999999999999999,rules,south-asia
Lahore School System Islamabad Campus,Private educational institution,http://www.lss.edu.pk/,info@lss.edu.pk,info@lss.edu.pk,+92 51 8466114,"303/304 A 1 Rd, Block A Police Foundation, Islamabad, 44000, Pakistan",,https://www.facebook.com/lahoreschoolsystem,,,,,,,Private schools in Islamabad,https://www.google.com/maps/place/Lahore+School+System+Islamabad+Campus/data=!4m7!3m6!1s0x38dfec4593e31457:0x6aca57e1760361de!8m2!3d33.566048!4d73.1334111!16s%2Fg%2F1ptyxg7gr!19sChIJVxTjk0Xs3zgR3mEDduFXymo?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,46,C,2026-08-19T19:38:59.496Z,,,education-training,education-training,,,,false,0.7,rules,south-asia
Sheikh Zayed International Academy Islamabad,International school,https://szia.ae/,info@szia.ae,info@szia.ae,+92 51 4939298,"Sheikh Zayed International Academy, 4 Street 8, H-8/4 H 8/4 H-8, Islamabad, 44000, Pakistan",,https://www.facebook.com/sziaae,,,,,,,Private schools in Islamabad,https://www.google.com/maps/place/Sheikh+Zayed+International+Academy+Islamabad/data=!4m7!3m6!1s0x38df955f15555555:0xe7bf756f0db99171!8m2!3d33.6801348!4d73.0713539!16s%2Fg%2F11x9b5xr3!19sChIJVVVVFV-V3zgRcZG5DW91v-c?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,46,C,2026-08-19T19:38:59.496Z,,,education-training,education-training,,,,false,0.8999999999999999,rules,south-asia
"Go Dental Clinic, Bur Dubai",Dental clinic,https://www.godentalclinic.com/?utm_source=GMB&utm_medium=maps&utm_campaign=organic,,,+971 800 777000,"Unit M04 & M05, Mezzanine floor, Manazil Al Raffa 01 - Mankhool - Dubai - United Arab Emirates",https://www.linkedin.com/company/go-dental-clinic-dubai/,https://www.facebook.com/GoDentalClinicDubai,https://www.instagram.com/godentalclinic_dxb/,4.9,"2,764",,,,Dentists in Dubai,"https://www.google.com/maps/place/Go+Dental+Clinic,+Bur+Dubai/data=!4m7!3m6!1s0x3e5f4326ff7ce407:0x3f7cda8becee9864!8m2!3d25.2554116!4d55.2937406!16s%2Fg%2F1hhgxcl4z!19sChIJB-R8_yZDXz4RZJju7IvafD8?authuser=0&hl=en&rclk=1",google_maps,normal_scraper,,46,C,2026-08-19T19:39:43.439Z,,,healthcare,healthcare,,,,false,0.95,rules,middle-east
